CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2/15/2022,19:00,BROOKLYN,11214,40.59683,-73.999115,"(40.59683, -73.999115)",,,8855      BAY PARKWAY,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4503140,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,2:38,QUEENS,11691,0,0,"(0.0, 0.0)",,,5-27      HANSON COURT,0,0,0,0,0,0,0,0,Unspecified,,,,,4503170,Sedan,,,,
2/15/2022,7:42,BRONX,10463,40.87975,-73.90144,"(40.87975, -73.90144)",WEST 233 STREET,ALBANY CRESCENT,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4503283,Bus,Sedan,,,
2/15/2022,15:15,STATEN ISLAND,10301,40.6406,-74.08229,"(40.6406, -74.08229)",WESTERVELT AVENUE,HENDRICKS AVENUE,,1,0,1,0,0,0,0,0,,,,,,4503418,,,,,
2/15/2022,8:59,BROOKLYN,11214,40.600136,-74.00271,"(40.600136, -74.00271)",,,2001      CROPSEY AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4502898,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/15/2022,9:03,QUEENS,11427,40.73137,-73.73633,"(40.73137, -73.73633)",233 STREET,87 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4503028,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,15:40,,,0,0,"(0.0, 0.0)",46 AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4503112,Sedan,,,,
2/15/2022,13:15,,,40.636707,-74.14014,"(40.636707, -74.14014)",,,136       NICHOLAS AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4503246,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,13:13,MANHATTAN,10029,0,0,"(0.0, 0.0)",EAST 105 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4503476,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,9:07,QUEENS,11375,40.720165,-73.844795,"(40.720165, -73.844795)",AUSTIN STREET,71 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4503058,Sedan,,,,
2/15/2022,11:35,BROOKLYN,11237,0,0,"(0.0, 0.0)",FLUSHING AVENUE,GARDNER AVENUE,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4503085,Sedan,Bike,,,
2/15/2022,8:50,QUEENS,11435,0,0,"(0.0, 0.0)",148 STREET,95 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4502958,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/15/2022,18:40,,,40.768932,-73.79191,"(40.768932, -73.79191)",32 AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4503305,Sedan,Sedan,,,
2/15/2022,18:15,,,40.660656,-73.885796,"(40.660656, -73.885796)",LINDEN BOULEVARD,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Other Vehicular,,,,4503395,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,22:40,,,40.686226,-73.9124,"(40.686226, -73.9124)",COVERT STREET,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4503131,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,23:45,,,40.883038,-73.89964,"(40.883038, -73.89964)",MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4503161,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,
2/15/2022,16:16,BROOKLYN,11211,40.71578,-73.95886,"(40.71578, -73.95886)",,,157       NORTH 4 STREET,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,Unspecified,,,4503098,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2/15/2022,22:30,QUEENS,11101,40.75397,-73.94843,"(40.75397, -73.94843)",9 STREET,QUEENS PLAZA SOUTH,,0,0,0,0,0,0,0,0,Unspecified,,,,,4503227,Sedan,,,,
2/15/2022,17:00,QUEENS,11101,40.740067,-73.935455,"(40.740067, -73.935455)",31 PLACE,HUNTERS POINT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4503062,Sedan,Box Truck,,,
2/15/2022,15:16,BRONX,10472,40.830055,-73.86499,"(40.830055, -73.86499)",GLEASON AVENUE,TAYLOR AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4503182,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,19:30,,,40.781315,-73.94614,"(40.781315, -73.94614)",EAST 93 STREET,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4503104,Sedan,,,,
2/15/2022,15:10,QUEENS,11691,,,,Rockaway freeway,Beach 38 street,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4503183,Bus,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,16:00,QUEENS,11434,40.690342,-73.78243,"(40.690342, -73.78243)",LINDEN BOULEVARD,167 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4503153,Sedan,Bus,Sedan,,
2/15/2022,20:45,QUEENS,11421,40.68766,-73.85057,"(40.68766, -73.85057)",92 STREET,ATLANTIC AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4503505,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,0:00,QUEENS,11432,40.712955,-73.79797,"(40.712955, -73.79797)",,,166-24    GOTHIC DRIVE,0,0,0,0,0,0,0,0,Unspecified,,,,,4502747,Sedan,,,,
2/15/2022,21:00,BROOKLYN,11211,40.712612,-73.94914,"(40.712612, -73.94914)",AINSLIE STREET,LORIMER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4503080,Sedan,Sedan,,,
2/15/2022,22:19,,,,,,MANHATTAN BR LOWER,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4503618,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,14:55,BROOKLYN,11213,40.66872,-73.92986,"(40.66872, -73.92986)",,,1162      EASTERN PARKWAY,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Following Too Closely,Unspecified,,,4503483,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2/15/2022,4:58,,,40.624268,-74.01948,"(40.624268, -74.01948)",FORT HAMILTON PARKWAY,GOWANUS EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4502776,Pick-up Truck,,,,
2/15/2022,19:30,QUEENS,11426,40.725964,-73.72735,"(40.725964, -73.72735)",,,92-11     241 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4503061,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/15/2022,15:30,MANHATTAN,10039,40.82798,-73.936554,"(40.82798, -73.936554)",,,235       WEST 154 STREET,1,0,0,0,0,0,1,0,View Obstructed/Limited,Unsafe Speed,,,,4503154,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,13:35,BROOKLYN,11222,40.727962,-73.94918,"(40.727962, -73.94918)",,,176       NEWEL STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4503099,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,15:21,BROOKLYN,11212,40.663242,-73.90422,"(40.663242, -73.90422)",LIVONIA AVENUE,CHRISTOPHER AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4503460,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,18:55,,,40.607685,-74.13892,"(40.607685, -74.13892)",STATEN ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4503126,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,23:00,,,40.829136,-73.9114,"(40.829136, -73.9114)",WEBSTER AVENUE,,,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,4503682,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,20:48,MANHATTAN,10038,40.70909,-74.005516,"(40.70909, -74.005516)",FULTON STREET,GOLD STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4503532,Bike,Bike,,,
2/15/2022,9:00,QUEENS,11433,40.701237,-73.79465,"(40.701237, -73.79465)",BREWER BOULEVARD,LIBERTY AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4502954,Bus,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,14:30,QUEENS,11412,40.69797,-73.753784,"(40.69797, -73.753784)",115 AVENUE,200 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4503007,Sedan,Sedan,,,
2/15/2022,15:34,,,40.740078,-73.72472,"(40.740078, -73.72472)",244 STREET,CROSS ISLAND PARKWAY,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4503290,Sedan,Sedan,,,
2/15/2022,14:40,,,40.790295,-73.9694,"(40.790295, -73.9694)",WEST 92 STREET,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4503075,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,8:16,,,,,,BUSSING AVENUE,BRONXWOOD AVENUE,,1,0,1,0,0,0,0,0,Glare,,,,,4502899,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,10:40,STATEN ISLAND,10304,40.630978,-74.07786,"(40.630978, -74.07786)",VANDUZER STREET,WILLIAM STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4503194,Sedan,,,,
2/15/2022,14:10,BRONX,10469,40.878586,-73.84395,"(40.878586, -73.84395)",,,3575      BOSTON ROAD,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4503312,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,8:05,QUEENS,11412,40.700005,-73.7547,"(40.700005, -73.7547)",MURDOCK AVENUE,200 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4502984,Sedan,Sedan,,,
2/15/2022,8:30,MANHATTAN,10016,40.74489,-73.98505,"(40.74489, -73.98505)",,,105       MADISON AVENUE,1,0,0,0,0,0,1,0,Pavement Defective,Unspecified,,,,4503109,Bus,,,,
2/15/2022,12:00,BROOKLYN,11235,40.579376,-73.96311,"(40.579376, -73.96311)",BRIGHTON 5 STREET,OCEANVIEW AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,,,,4503426,Sedan,,,,
2/15/2022,4:32,BRONX,10459,40.82158,-73.89893,"(40.82158, -73.89893)",,,936       STEBBINS AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4503066,Sedan,Pick-up Truck,,,
2/15/2022,8:00,BROOKLYN,11222,0,0,"(0.0, 0.0)",,,181       LOMBARDY STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4503119,Sedan,,,,
2/15/2022,15:40,,,,,,JACKIE ROBINSON PKWY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4503590,Bus,Sedan,,,
2/15/2022,9:30,BROOKLYN,11203,40.654316,-73.922165,"(40.654316, -73.922165)",KINGS HIGHWAY,LINDEN BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4503282,Sedan,Sedan,,,
2/15/2022,2:15,QUEENS,11354,40.762146,-73.83465,"(40.762146, -73.83465)",KING ROAD,36 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4502801,Sedan,Sedan,,,
2/15/2022,7:15,QUEENS,11101,40.745945,-73.95552,"(40.745945, -73.95552)",5 STREET,47 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4503040,Sedan,Box Truck,,,
2/15/2022,16:31,QUEENS,11368,40.7459,-73.864,"(40.7459, -73.864)",45 AVENUE,NICOLLS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4503343,Bus,Sedan,,,
2/15/2022,13:45,,,40.584137,-73.96386,"(40.584137, -73.96386)",BELT PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4503207,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,14:00,QUEENS,11103,40.765213,-73.91391,"(40.765213, -73.91391)",,,28-27     STEINWAY STREET,1,0,0,0,0,0,1,0,Passenger Distraction,Unspecified,,,,4503136,Sedan,Sedan,,,
2/15/2022,9:46,QUEENS,11691,40.603767,-73.74361,"(40.603767, -73.74361)",,,771       CORNAGA AVENUE,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4503168,Carry All,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,11:45,,,40.756474,-73.94727,"(40.756474, -73.94727)",VERNON BOULEVARD,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4503471,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,21:02,BROOKLYN,11234,40.629353,-73.884766,"(40.629353, -73.884766)",,,2200      ROCKAWAY PARKWAY,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4503083,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/15/2022,8:52,MANHATTAN,10029,0,0,"(0.0, 0.0)",EAST 111 STREET,PARK AVENUE,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,4503450,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2/15/2022,15:30,BROOKLYN,11222,40.72878,-73.95741,"(40.72878, -73.95741)",,,118       FRANKLIN STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4503118,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,15:53,BRONX,10451,40.815056,-73.92959,"(40.815056, -73.92959)",,,140       EAST 140 STREET,1,0,0,0,0,0,1,0,Pavement Slippery,Unspecified,,,,4503367,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/15/2022,8:50,BRONX,10472,40.833965,-73.8629,"(40.833965, -73.8629)",WHITE PLAINS ROAD,CROSS BRONX EXPRESSWAY,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4502861,,,,,
2/15/2022,14:00,,,0,0,"(0.0, 0.0)",CAFFREY AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4503174,Sedan,,,,
2/15/2022,14:30,QUEENS,11432,40.70778,-73.79341,"(40.70778, -73.79341)",168 STREET,90 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4503019,Sedan,Sedan,,,
2/15/2022,18:00,QUEENS,11102,40.776157,-73.932625,"(40.776157, -73.932625)",26 AVENUE,4 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4503189,Sedan,,,,
2/15/2022,23:10,,,40.658234,-73.9321,"(40.658234, -73.9321)",WINTHROP STREET,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4503079,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,7:37,,,40.59497,-73.76071,"(40.59497, -73.76071)",BEACH 28 STREET,SEAGIRT AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4503173,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2/15/2022,15:15,BROOKLYN,11226,40.634907,-73.96132,"(40.634907, -73.96132)",FOSTER AVENUE,EAST 17 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,4503490,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
2/15/2022,9:00,,,40.753407,-73.852356,"(40.753407, -73.852356)",GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4503130,Sedan,Sedan,,,
2/15/2022,1:00,QUEENS,11378,40.71848,-73.91545,"(40.71848, -73.91545)",,,52-08     GRAND AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4503506,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,1:51,,,40.788795,-73.93755,"(40.788795, -73.93755)",FDR DRIVE,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4502748,Sedan,,,,
2/15/2022,18:05,BROOKLYN,11234,40.628464,-73.923065,"(40.628464, -73.923065)",EAST 55 STREET,AVENUE J,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4503322,Motorcycle,Sedan,,,
2/15/2022,12:45,,,,,,216 STREET,48 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4502979,Sedan,,,,
2/15/2022,9:40,,,40.720436,-74.00671,"(40.720436, -74.00671)",ERICSSON PLACE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4502987,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,8:57,BROOKLYN,11223,0,0,"(0.0, 0.0)",CONEY ISLAND AVENUE,AVENUE P,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4503231,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,16:30,,,40.609627,-74.14955,"(40.609627, -74.14955)",NORTH GANNON AVENUE,VICTORY BOULEVARD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4503026,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/15/2022,20:59,QUEENS,11004,40.736156,-73.71371,"(40.736156, -73.71371)",HILLSIDE AVENUE,LITTLE NECK PARKWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4503295,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,17:04,BRONX,10452,40.834503,-73.93037,"(40.834503, -73.93037)",WEST 165 STREET,UNIVERSITY AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4503582,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,15:05,,,40.617752,-74.025055,"(40.617752, -74.025055)",BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4503065,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,21:43,,,40.674255,-73.89749,"(40.674255, -73.89749)",LIBERTY AVENUE,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4503396,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,8:00,,,0,0,"(0.0, 0.0)",SOUTH GANNON AVENUE,BRADLEY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4502880,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2/15/2022,8:31,BROOKLYN,11230,40.627007,-73.976456,"(40.627007, -73.976456)",ELMWOOD AVENUE,MC DONALD AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4503232,Sedan,Sedan,,,
2/15/2022,7:10,,,40.58493,-73.95269,"(40.58493, -73.95269)",BELT PARKWAY,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4503391,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,7:07,MANHATTAN,10032,40.84012,-73.93754,"(40.84012, -73.93754)",,,514       WEST 168 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4502934,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,7:35,BROOKLYN,11207,40.67148,-73.898674,"(40.67148, -73.898674)",PITKIN AVENUE,ALABAMA AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4503024,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/15/2022,16:20,,,,,,JACKIE ROBINSON PKWY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4503591,Sedan,,,,
2/15/2022,18:17,QUEENS,11375,40.718212,-73.83675,"(40.718212, -73.83675)",QUEENS BOULEVARD,112 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4503060,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,16:18,BRONX,10451,40.826836,-73.92263,"(40.826836, -73.92263)",EAST 161 STREET,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4503155,Sedan,Bus,,,
2/15/2022,10:30,,,40.729176,-73.87898,"(40.729176, -73.87898)",LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,4502947,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2/15/2022,10:00,,,40.663902,-73.93993,"(40.663902, -73.93993)",ALBANY AVENUE,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4503077,Sedan,,,,
2/15/2022,8:40,BRONX,10462,40.85377,-73.869194,"(40.85377, -73.869194)",,,2100      BRONX PARK EAST,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4502860,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,19:00,,,40.75092,-73.86224,"(40.75092, -73.86224)",104 STREET,39 AVENUE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4503051,Sedan,Garbage or Refuse,,,
2/15/2022,19:02,BROOKLYN,11218,40.63544,-73.97912,"(40.63544, -73.97912)",DAHILL ROAD,DITMAS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4503220,Sedan,Sedan,,,
2/15/2022,16:15,,,,,,235 STREET,LINDEN BOULEVARD,,1,0,1,0,0,0,0,0,Unspecified,,,,,4503034,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,13:25,,,,,,THROGS NECK BRIDGE,,,0,0,0,0,0,0,0,0,Illnes,Unspecified,,,,4503489,Sedan,Sedan,,,
2/15/2022,16:50,BROOKLYN,11207,40.675735,-73.89686,"(40.675735, -73.89686)",ATLANTIC AVENUE,PENNSYLVANIA AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4503401,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
2/15/2022,19:12,BROOKLYN,11229,40.60044,-73.95954,"(40.60044, -73.95954)",,,2001      HOMECREST AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4503101,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,16:46,,,40.785442,-73.77869,"(40.785442, -73.77869)",16 AVENUE,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4503287,Dump,Sedan,,,
2/15/2022,0:20,BROOKLYN,11235,40.58668,-73.945114,"(40.58668, -73.945114)",VOORHIES AVENUE,EAST 24 STREET,,0,0,0,0,0,0,0,0,Driverless/Runaway Vehicle,Unspecified,,,,4503364,Sedan,Sedan,,,
2/15/2022,11:40,,,40.729942,-73.99737,"(40.729942, -73.99737)",WASHINGTON SQUARE SOUTH,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4503148,Sedan,Bike,,,
2/15/2022,11:00,QUEENS,11103,0,0,"(0.0, 0.0)",35 STREET,30 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4503092,Sedan,Sedan,,,
2/15/2022,12:40,BROOKLYN,11206,40.70146,-73.940506,"(40.70146, -73.940506)",,,11        HUMBOLDT STREET,1,0,0,0,0,0,1,0,Other Vehicular,Passing or Lane Usage Improper,,,,4503082,Taxi,PK,,,
2/15/2022,1:20,,,40.836845,-73.930534,"(40.836845, -73.930534)",MAJOR DEEGAN EXPRESSWAY,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unsafe Lane Changing,Unspecified,,,4502787,Sedan,Sedan,Sedan,,
2/15/2022,15:45,QUEENS,11372,40.74994,-73.882454,"(40.74994, -73.882454)",37 AVENUE,84 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4503016,Station Wagon/Sport Utility Vehicle,,,,
2/15/2022,9:40,MANHATTAN,10019,40.765934,-73.976875,"(40.765934, -73.976875)",,,110       CENTRAL PARK SOUTH,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4503121,Station Wagon/Sport Utility Vehicle,Bike,,,
2/15/2022,18:37,BROOKLYN,11224,40.579197,-73.98195,"(40.579197, -73.98195)",STILLWELL AVENUE,NEPTUNE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4503442,Sedan,,,,
2/15/2022,15:27,BROOKLYN,11207,40.690647,-73.90805,"(40.690647, -73.90805)",COVERT STREET,WILSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,4503127,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2/15/2022,16:10,STATEN ISLAND,10314,40.603912,-74.11792,"(40.603912, -74.11792)",LAGUARDIA AVENUE,LINCOLN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4503204,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/15/2022,13:28,MANHATTAN,10029,40.795437,-73.943954,"(40.795437, -73.943954)",EAST 111 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4503451,Station Wagon/Sport Utility Vehicle,Tow Truck / Wrecker,,,
2/15/2022,9:00,BROOKLYN,11210,40.62589,-73.93442,"(40.62589, -73.93442)",EAST 43 STREET,AVENUE K,,0,0,0,0,0,0,0,0,Unspecified,,,,,4503108,Sedan,,,,
2/15/2022,0:42,BRONX,10474,40.807,-73.88343,"(40.807, -73.88343)",,,1321      VIELE AVENUE,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4503067,Tanker,Tractor Truck Diesel,,,
2/15/2022,16:20,MANHATTAN,10033,40.84554,-73.93278,"(40.84554, -73.93278)",WEST 177 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4503273,Ambulance,Sedan,,,
2/15/2022,8:15,QUEENS,11373,40.746696,-73.88225,"(40.746696, -73.88225)",,,40-18     HAMPTON STREET,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4503134,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
